Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Lighting Electric Power (kW),HVAC Heating Electric Power (kW),PV Electric Power (kW),Other Electric Power (kW),HVAC Cooling Electric Power (kW),Battery Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Battery SOC (-),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 08:50:00,0.7421178575661888,0.2958483055568992,0.22123881381157712,0.11353579712837308,0.218051728717966,-0.3485845277291534,0.7091148594490031,0.05,0.0,0.2155260330185301,0.005712780793047029,0.0,51.666405795528384,0.15,20.72676282468624,0
2018-01-01 09:00:00,0.7267416195419839,0.2958483055568992,0.2203394971014606,0.11600783038726745,0.21714187314015285,-0.3655229434344395,0.7091148594490031,0.05,0.0,0.2146267163084136,0.005712780793047029,0.0,51.666405795528384,0.15,20.726762824686237,0
2018-01-01 09:10:00,0.7098381852686184,0.2958483055568992,0.21945281135089942,0.11600783038726745,0.21624487210334567,-0.38152937667099773,0.7091148594490031,0.05,0.0,0.21374010524500572,0.005712706105893687,0.0,51.666405795528384,0.15,20.727168137438877,0
2018-01-01 09:20:00,0.6938774023431615,0.2958483055568992,0.2187065438535888,0.11600783038726745,0.21548985943553406,-0.3967351469286431,0.7091148594490031,0.05,0.0,0.21299383789767073,0.0057127059559180645,0.0,51.66640579893894,0.15,20.727168137438877,0
2018-01-01 09:30:00,-0.14536205458473056,0.2958483055568992,0.18000461107582738,0.11600783038726745,0.1763343883833379,-1.196819132804339,0.7091148594490031,0.05,0.0,0.17429190512021042,0.0057127059556169564,0.0,51.66640579894578,0.15,20.727168137438873,0
2018-01-01 09:40:00,-0.23764549470729213,0.2958483055568992,0.17643248850878726,0.11600783038726745,0.17272040500496583,-1.2854885895485284,0.7091148594490031,0.05,0.0,0.17071978255317083,0.005712705955616433,0.0,51.66640579894579,0.15,20.727168137438873,0
2018-01-01 09:50:00,-0.3256557849103788,0.2958483055568992,0.17328734936121568,0.11600783038726745,0.16953840875800877,-1.370316883504658,0.7091148594490031,0.05,0.0,0.16757464340559936,0.00571270595561633,0.0,51.666405798945796,0.15,20.727168137438873,0
2018-01-01 10:00:00,-0.41380191063082206,0.29519084148535185,0.17059013307691165,0.11237557663088248,0.16680958447037292,-1.4512253124190173,0.7082382406869399,0.05,0.0,0.16487742712129522,0.005712705955616433,0.0,51.66640579894579,0.15,20.727168137438873,0
2018-01-01 10:10:00,-0.49309093299402934,0.29519084148535185,0.1683039125973054,0.11237557663088248,0.16449643452226578,-1.5282011848341175,0.7082382406869399,0.05,0.0,0.16259107041583026,0.00571284218147513,0.0,51.666405798945796,0.15,20.72642886602124,0
2018-01-01 10:20:00,-0.5684742071961996,0.29519084148535185,0.16601558612042738,0.11237557663088248,0.16218129144273283,-1.6012693159567548,0.7082382406869399,0.05,0.0,0.16030274366540387,0.005712842455023522,0.0,51.66640579272511,0.15,20.72642886602124,0
