Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Battery Electric Power (kW),Lighting Electric Power (kW),PV Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Battery SOC (-),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 18:00:00,0.6643661564193415,0.277470458891472,0.19034473473722088,0.3505161674108516,0.14020504357887087,0.05,-0.0001152166769627298,0.12376016210658161,0.0,0.05176368780212076,0.13858104693510012,0.0,51.664307118970264,0.15000196930319634,20.711242407915343,0
2018-01-01 18:10:00,0.6709134584411381,0.277470458891472,0.19670727307912006,0.3505161674108516,0.14663712892702566,0.05,-3.3208290699859033e-12,0.12376016210658161,0.0,0.051768643714955716,0.14493862936416435,0.0,51.664302905015596,0.15000000000005675,20.685353236921316,0
2018-01-01 18:20:00,0.6719314205119045,0.277470458891472,0.15175769409440937,0.3505161674108516,0.14765509099447122,0.05,0.0,0.12376016210658161,0.0,0.005812893729217795,0.14594480036519158,0.0,51.664302678706434,0.15,20.685353236921316,0
2018-01-01 18:30:00,0.6931791082370478,0.277470458891472,0.1955888246233249,0.3505161674108516,0.1689027787196145,0.05,0.0,0.12376016210658161,0.0,0.028642448746022564,0.16694637587730232,0.0,51.66640122392366,0.15,20.685353236921316,0
2018-01-01 18:40:00,0.6941675322018644,0.277470458891472,0.1966116424994276,0.3505161674108516,0.16989120268443114,0.05,0.0,0.12376016210658161,0.0,0.028688291583542046,0.16792335091588556,0.0,51.665358724268955,0.15,20.685353236921312,0
2018-01-01 18:50:00,0.6951101482118291,0.277470458891472,0.174621595872795,0.3505161674108516,0.17083381869439587,0.05,0.0,0.12376016210658161,0.0,0.005766547279106479,0.16885504859368852,0.0,51.66535663087983,0.15,20.685353236921316,0
2018-01-01 19:00:00,0.685803253629525,0.2673209768177029,0.17548796560265578,0.3369835246458262,0.17175690854267603,0.05,0.0,0.12706282044102277,0.0,0.005720519321091846,0.16976744628156393,0.0,51.66640334030999,0.15,20.685353236921316,0
2018-01-01 19:10:00,0.6870467671891825,0.2673209768177029,0.17671726726867268,0.3369835246458262,0.17300042210233343,0.05,0.0,0.12706282044102277,0.0,0.005720711059416479,0.1709965562092562,0.0,51.66640544215255,0.15,20.68381113019039,0
2018-01-01 19:20:00,0.687971881873899,0.2673209768177029,0.20055350308334396,0.3369835246458262,0.17392553678705003,0.05,0.0,0.12706282044102277,0.0,0.028642547803479884,0.17191095527986408,0.0,51.66640543339693,0.15,20.68381113019039,0
2018-01-01 19:30:00,0.6927619434161483,0.2673209768177029,0.18241227307186,0.3369835246458262,0.17871559832929929,0.05,0.0,0.12706282044102277,0.0,0.005766739588073831,0.17664553348378617,0.0,51.66535871974555,0.15,20.68381113019039,0
