Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Heating Electric Power (kW),Other Electric Power (kW),Lighting Electric Power (kW),HVAC Cooling Electric Power (kW),PV Electric Power (kW),Water Heating Electric Power (kW),Battery Electric Power (kW),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Battery SOC (-),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 15:20:00,-0.3105672780024962,0.9415226104082839,0.0,0.9633135561695567,0.39857877344655246,0.11408951338157977,0.05,-1.8595561693055223,0.02300704830533697,0.0,0.0,50.6524696090314,0.20459508262548737,20.687879273961833,0
2018-01-01 15:30:00,0.2463612037702218,1.0242476382948653,0.0,1.0913898195240295,0.39857877344655246,0.11408951338157977,0.05,-1.4306877291555513,0.022990826573611386,0.0,0.0,50.630500527576004,0.20459508262548737,20.687891672094107,0
2018-01-01 15:40:00,0.27836267358526096,1.0239183068749798,0.0,1.0908785619903119,0.39857877344655246,0.11408951338157977,0.05,-1.3981786260580071,0.022994450824823952,0.0,0.0,50.60852357687667,0.20459508262548737,20.6879005995791,0
2018-01-01 15:50:00,0.31058671742999616,1.0194364278210382,0.0,1.0839317007999425,0.39857877344655246,0.11408951338157977,0.05,-1.359029067725481,0.023015797527402473,0.0,0.0,50.586716862861344,0.20459508262548737,20.68790616287374,0
2018-01-01 16:00:00,0.46392349495795376,1.043721576676202,0.0,1.0745404862471806,0.41677427237250153,0.1404381500982858,0.05,-1.3074975471989156,0.08966813343890152,0.0,0.0,50.5649427597276,0.20459508262548737,20.687909945730656,0
2018-01-01 16:10:00,0.5854539659514659,1.052491989385494,0.0,1.078510509868287,0.41677427237250153,0.1404381500982858,0.05,-1.2146994533267594,0.11443048693915105,0.0,0.0,50.5956815817811,0.20459508262548737,20.68547762201526,0
2018-01-01 16:20:00,0.7767793517519184,1.0511346484637027,0.0,1.1008688001926614,0.41677427237250153,0.1404381500982858,0.05,-0.9826921324756654,0.05139026156413499,0.0,0.0,50.6505901310231,0.20459508262548737,20.68171996008884,0
2018-01-01 16:30:00,1.848274246548485,1.2285939107525126,0.0,1.4340917454786564,0.3254838817555348,0.07698917253041822,0.05,-0.21212057283951175,0.1738300196233874,0.0,0.0,50.66284508333105,0.20459508262548737,20.690812562535466,0
2018-01-01 16:40:00,2.0900848825808174,1.3552859702858093,0.0,1.6095473989179538,0.3254838817555348,0.07698917253041822,0.05,-0.19906824066359438,0.22713267004050527,0.0,0.0,50.7547162125102,0.20459508262548737,20.64871058810516,0
2018-01-01 16:50:00,2.2324946804194,1.4085800452346695,0.0,1.6410410952981913,0.41677427237250153,0.1404381500982858,0.05,0.0,0.0854196279490534,-0.10117846529863228,0.0,50.887488976461476,0.20459508262548737,20.64015163802839,0
2018-01-01 17:00:00,2.021403840795448,1.3471895934128195,0.0,1.5220562133216458,0.4518327257445908,0.1875585094698234,0.05,0.0,0.0422167946890906,-0.23226040242970214,0.0,50.94153673613405,0.2028650414039717,20.685403316802855,0
2018-01-01 17:10:00,1.6584684049413283,1.310699052518447,0.0,1.4706498553378076,0.4518327257445908,0.1875585094698234,0.05,0.0,0.029108238210713674,-0.5306809238216068,0.0,50.94217807768388,0.19889160718990162,20.705122682651957,0
2018-01-01 17:20:00,1.8858474268213756,1.3674762126848294,0.0,1.4706426864108397,0.4518327257445908,0.1875585094698234,0.05,0.0,0.25567024321812637,-0.5298567380220045,0.0,50.92667265666404,0.18980225076599386,20.707110043721187,0
2018-01-01 17:30:00,2.1319711443081375,1.5680889139798277,0.0,1.8431440449595344,0.4518327257445908,0.1875585094698234,0.05,0.0,0.09607073739466784,-0.49663487326047884,0.0,51.056978956780156,0.18072697057177492,20.67333764431379,0
2018-01-01 17:40:00,1.9178351400032705,1.5234228242556997,0.0,1.7939001403781354,0.4518327257445908,0.1875585094698234,0.05,0.0,0.04476803316255254,-0.6102242687518316,0.0,51.11917679063025,0.17222176052168692,20.69662184153679,0
2018-01-01 17:50:00,1.9783623161400519,1.552846991826466,0.0,1.7816541815272335,0.4518327257445908,0.1875585094698234,0.05,0.0,0.19373354132753992,-0.6864166419291358,0.0,51.12260934469811,0.16176646680187406,20.704623425090865,0
2018-01-01 18:00:00,2.693179134652008,1.579274546360606,0.0,1.917966040208145,0.3505161674108516,0.12376016210658161,0.05,0.0,0.2510553952728615,-0.00011863034643196282,0.0,51.196478991751825,0.15000202765024948,20.682025488533046,0
2018-01-01 18:10:00,2.8453586893189504,1.6699840789749703,0.0,2.05102397299151,0.3505161674108516,0.12376016210658161,0.05,0.0,0.27005838681352834,-3.5205659773738055e-12,0.0,51.32722501981062,0.15000000000006017,20.64661955735298,0
2018-01-01 18:20:00,2.7109058480286627,1.6504732591921738,0.0,2.0869101043222016,0.3505161674108516,0.12376016210658161,0.05,0.0,0.09971941418902784,0.0,0.0,51.46780596110117,0.15,20.643223875947548,0
2018-01-01 18:30:00,2.9745857093404835,1.807666345947619,0.0,2.3173826276433274,0.3505161674108516,0.12376016210658161,0.05,0.0,0.13292675217972288,0.0,0.0,51.49613152531868,0.15,20.66981485942641,0
2018-01-01 18:40:00,3.0195340559045687,1.8317000570056448,0.0,2.3496826218240963,0.3505161674108516,0.12376016210658161,0.05,0.0,0.14557510456303924,0.0,0.0,51.53865842806144,0.15,20.66483652816199,0
