Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Cooling Electric Power (kW),HVAC Heating Electric Power (kW),Other Electric Power (kW),Lighting Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-16 20:00:00,0.5805423806134323,0.2741571075980667,0.05087027027027027,0.05,0.051466406250000006,0.3460983656863112,0.1329776086771212,0.05087027027027027,0.0,0.0,52.08261602407162,20.238612844503333,-0.06699657253763304
2025-01-16 21:00:00,0.5569884729704581,0.251176618862405,0.10174054054054053,0.05,0.10293281250000001,0.31545771403876227,0.08859794643169584,0.10174054054054053,0.0,0.0,50.97037331907447,20.29219404038995,-0.07130243930494864
2025-01-16 22:00:00,0.3857164814627105,0.2014294039922212,0.08958467453534738,0.05,0.051466406250000006,0.24912809421185056,0.03512198100085994,0.05087027027027027,0.03871440426507711,0.0,50.61451383748603,20.2977691776259,-0.04352398227604268
2025-01-16 23:00:00,0.40256216252749527,0.188256059472617,0.10174054054054053,0.05,0.10293281250000001,0.2315636348523783,0.018065715175116917,0.10174054054054053,0.0,0.0,50.82395572598042,20.262816664879633,-0.07605930128167943
2025-01-17 00:00:00,0.3484260694738556,0.1875985954010696,0.05087027027027027,0.05,0.051466406250000006,0.23068701609031508,0.016272647133540527,0.05087027027027027,0.0,0.0,50.013853921390776,20.28131044697051,-0.04494629522241234
2025-01-17 01:00:00,0.3990158569617924,0.18694113132952214,0.10174054054054053,0.05,0.10293281250000001,0.22981039732825184,0.016272647133540527,0.10174054054054053,0.0,0.0,49.22476005343803,20.315676210482557,-0.06321239749220992
2025-01-17 02:00:00,0.36382830069972916,0.18628366725797474,0.06782702702702702,0.05,0.06862187500000001,0.22893377856618863,0.016272647133540527,0.06782702702702702,0.0,0.0,48.457167579552866,20.19869482777445,-0.07457164520859531
2025-01-17 03:00:00,0.38010715068766593,0.18562620318642734,0.1312410689018763,0.05,0.08577734375000001,0.2280571598041254,0.016272647133540527,0.08478378378378378,0.04645728511809253,0.0,50.173402142768325,20.359417124502418,-0.03525197205582161
2025-01-17 04:00:00,0.42521846059831486,0.2061085645918503,0.14045494480561765,0.05,0.10293281250000001,0.255366975011356,0.016918673086958814,0.10174054054054053,0.03871440426507711,0.0,51.24919983845391,20.26291881208941,-0.07027377883597516
2025-01-17 05:00:00,0.5548731957146092,0.20926376242423397,0.05087027027027027,0.05,0.051466406250000006,0.4264318741301889,0.02697491533442026,0.05087027027027027,0.0,0.0,52.11628241857809,20.28033591244616,-0.04554767437298975
2025-01-17 06:00:00,0.8138393042115968,0.22225292254714824,0.10174054054054053,0.05,0.10293281250000001,0.6106087229697293,0.05029776874186741,0.10174054054054053,0.0,0.0,51.33454981922362,20.277605770721483,-0.0764713919806344
2025-01-17 07:00:00,0.6808763117369935,0.1875985954010696,0.08958467453534738,0.05,0.051466406250000006,0.5644029534416244,0.015006952045368956,0.05087027027027027,0.03871440426507711,0.0,50.75546620578488,20.245421906383672,-0.058692736616506674
2025-01-17 08:00:00,0.7331138621583758,0.188256059472617,0.11722630224657138,0.05,0.10293281250000001,0.5652795722036876,0.01490147745468799,0.10174054054054053,0.015485761706030842,0.0,51.46064469794071,20.334676975133345,-0.05000281417911581
2025-01-17 09:00:00,0.732586489204971,0.188256059472617,0.1249691830995868,0.05,0.10293281250000001,0.5652795722036876,0.01437410450128317,0.10174054054054053,0.023228642559046265,0.0,52.15600382474739,20.227047072998527,-0.07370085647112354
2025-01-17 10:00:00,0.6335299444553409,0.24123695855159152,0.05087027027027027,0.05,0.051466406250000006,0.469062802299999,0.06300073590534186,0.05087027027027027,0.0,0.0,51.43914628450353,20.309034877422,-0.04008019916232814
2025-01-17 11:00:00,0.5195304783449675,0.24439215638397518,0.10174054054054053,0.05,0.10293281250000001,0.3064117640675226,0.0601859017774449,0.10174054054054053,0.0,0.0,50.658949834152764,20.289430389330757,-0.07108310402049642
2025-01-17 12:00:00,0.6492631874444322,0.2738521279326948,0.05861315112328569,0.05,0.051466406250000006,0.48954236807257584,0.058254413121856294,0.05087027027027027,0.007742880853015421,0.0,49.69429322741947,20.266656916059954,-0.04550635360474953
2025-01-17 13:00:00,0.8777538010762331,0.2991574932891744,0.1327120639526022,0.05,0.10293281250000001,0.6671334971546423,0.05768749142159083,0.10174054054054053,0.030971523412061684,0.0,51.46473587171794,20.23783917454706,-0.08224558301172594
2025-01-17 14:00:00,0.6458329225644753,0.2710124498835496,0.05087027027027027,0.05,0.051466406250000006,0.4857561306737155,0.05861038564075982,0.05087027027027027,0.0,0.0,50.55642633936024,20.35715166175274,-0.04129584070152491
2025-01-17 15:00:00,0.38788472055180206,0.20395316868872562,0.059348648648648646,0.05,0.060044140625000006,0.2524931138071898,0.025347466119612232,0.059348648648648646,0.0,0.0,49.73508556860805,20.179291326223424,-0.08320765628347401
