Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Cooling Electric Power (kW),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 14:50:00,0.6257536310599775,0.30218512572673717,0.09246377019709437,0.05,0.10452437304441674,0.38346905652453855,0.08776020149102212,0.005720096136470225,0.08674367406062415,0.0,51.666405461468585,20.687143588674488,0
2018-01-01 15:00:00,0.649500829560686,0.31351741341824757,0.09154685652039728,0.05,0.11408951338157977,0.39857877344655246,0.08683254273255367,0.0057200961360971605,0.08582676038430012,0.0,51.66640546147706,20.687143588674488,0
2018-01-01 15:10:00,0.6475932659737454,0.31351741341824757,0.08966067657646885,0.05,0.11408951338157977,0.39857877344655246,0.0849249791456131,0.005719384447986405,0.08394129212848245,0.0,51.66640546147707,20.691005782551475,0
2018-01-01 15:20:00,0.6462909897348557,0.31351741341824757,0.08837348318923474,0.05,0.11408951338157977,0.39857877344655246,0.08362270290672331,0.005719383018882736,0.082654100170352,0.0,51.666405493975944,20.69100578255147,0
2018-01-01 15:30:00,0.6552470787528498,0.31351741341824757,0.09722583372152478,0.05,0.11408951338157977,0.39857877344655246,0.09257879192471749,0.005719383016012536,0.09150645070551225,0.0,51.6664054940412,20.691005782551475,0
2018-01-01 15:40:00,0.655058519650394,0.31351741341824757,0.09703945870133168,0.05,0.11408951338157977,0.39857877344655246,0.09239023282226168,0.005719383016007411,0.09132007568532427,0.0,51.66640549404133,20.691005782551475,0
2018-01-01 15:50:00,0.6544980298956768,0.31351741341824757,0.09648546110593503,0.05,0.11408951338157977,0.39857877344655246,0.09182974306754452,0.005719383016006888,0.09076607808992815,0.0,51.66640549404133,20.69100578255147,0
2018-01-01 16:00:00,0.6983143097208949,0.3271640376127094,0.11868787240990683,0.05,0.1404381500982858,0.41677427237250153,0.09110188725010758,0.028641219375051492,0.09004665303485535,0.0,51.66640549404133,20.691005782551475,0
2018-01-01 16:10:00,0.6961251942489243,0.3271640376127094,0.11656882874544072,0.05,0.1404381500982858,0.41677427237250153,0.0889127717781369,0.02868593463268765,0.08788289411275307,0.0,51.66535878040754,20.698130557036315,0
2018-01-01 16:20:00,0.6963251237281318,0.3271640376127094,0.09384469587050534,0.05,0.1404381500982858,0.41677427237250153,0.08911270125734447,0.005764188064018152,0.08808050780648718,0.0,51.665356738508756,20.698130557036315,0
2018-01-01 16:30:00,0.5661619011275948,0.2586962446499843,0.1640459076507202,0.05,0.07698917253041822,0.3254838817555348,0.11368884684164177,0.05167392003890442,0.11237198761181579,0.0,51.66640344804232,20.69813055703631,0
2018-01-01 16:40:00,0.5734632928722371,0.2586962446499843,0.1713593982724133,0.05,0.07698917253041822,0.3254838817555348,0.12099023858628408,0.05177059102110552,0.1195888072513078,0.0,51.66430700421341,20.673807357549276,0
2018-01-01 16:50:00,0.7276483002022087,0.3271640376127094,0.12485589276825834,0.05,0.1404381500982858,0.41677427237250153,0.12043587773142142,0.00581502520361016,0.11904086756464818,0.0,51.66430258978372,20.67380735754928,0
2018-01-01 17:00:00,0.8060093012221482,0.35345787764177633,0.12098553978324023,0.05,0.1875585094698234,0.4518327257445908,0.11661806600773392,0.005718262184862325,0.1152672775983779,0.0,51.666401126591005,20.698130557036315,0
2018-01-01 17:10:00,0.80408094839716,0.35345787764177633,0.1190769126602492,0.05,0.1875585094698234,0.4518327257445908,0.11468971318274573,0.005715651753751495,0.1133612609064977,0.0,51.6664055452235,20.711242407915343,0
2018-01-01 17:20:00,0.8047053586412116,0.35345787764177633,0.1883475069691134,0.05,0.1875585094698234,0.4518327257445908,0.11531412342679734,0.07436906836965348,0.1139784385994599,0.0,51.66640566442747,20.71124240791534,0
2018-01-01 17:30:00,0.8231360617377568,0.35345787764177633,0.1380491645020107,0.05,0.1875585094698234,0.4518327257445908,0.13374482652334255,0.005853505853455964,0.13219565864855476,0.0,51.66327064216952,20.711242407915343,0
2018-01-01 17:40:00,0.8245447586745078,0.35345787764177633,0.1393039619618715,0.05,0.1875585094698234,0.4518327257445908,0.13515352346009352,0.005715923329501104,0.1335880386323704,0.0,51.66639936939231,20.71124240791534,0
2018-01-01 17:50:00,0.8256622687418371,0.35345787764177633,0.18636401156231155,0.05,0.1875585094698234,0.4518327257445908,0.1362710335274229,0.05167140699466576,0.13469260456764579,0.0,51.6664056520261,20.71124240791534,0
2018-01-01 18:00:00,0.6644951998706872,0.277470458891472,0.19035840135591603,0.05,0.12376016210658161,0.3505161674108516,0.1402188703532538,0.05176368780212076,0.13859471355379527,0.0,51.664307118970264,20.71124240791534,0
2018-01-01 18:10:00,0.6709271276365624,0.277470458891472,0.19672078394081294,0.05,0.12376016210658161,0.3505161674108516,0.14665079811912904,0.051768643714955716,0.14495214022585723,0.0,51.664302905015596,20.685353236921316,0
