Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Cooling Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),Lighting Electric Power (kW),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-06 20:00:00,5.164508861628982,2.259146939755378,0.0,0.05,2.322618313710911,0.3534523286649362,2.239336895523013,0.19910132373012282,0.0,50.341061722882,20.779221318721582,0
2018-01-06 21:00:00,5.031443009440134,2.2289789306195997,0.0,0.05,2.5190970378258553,0.16981801797883958,2.138450669113136,0.15407728452230365,0.0,48.41570767257429,20.93249466086528,0
2018-01-06 22:00:00,3.3610327791993075,2.073419261554333,0.0,0.05,2.746573329507611,0.07769452128075761,0.35367031572482865,0.13309461268611023,-0.0,49.46331944922202,21.006109692509355,0
2018-01-06 23:00:00,3.2928897861212842,2.0795220731263946,0.0,0.05,2.8247017331865396,0.06843862187063503,0.2976124428102759,0.05213698825383381,0.0,49.74461737359926,20.860796987596842,0
2018-01-07 00:00:00,3.552435561911815,2.2681355973016886,0.0,0.05,3.1540381731721037,0.0528889700673916,0.2706528553005079,0.024855563371812068,-0.0,49.956735371045866,20.780642492614373,0
2018-01-07 01:00:00,3.7299542843925777,2.3756595643877367,0.0,0.05,3.320536308347537,0.0780805950913527,0.26220376174072396,0.01913361921296437,0.0,50.049803902332755,20.75670441905249,0
2018-01-07 02:00:00,3.998166252388864,2.40016031208827,0.0,0.05,3.2924682318587144,0.10655442876054681,0.5329764192267434,0.01616717254285956,0.0,50.30669410620304,20.72868083801353,0
2018-01-07 03:00:00,4.673790766751825,2.8596891683931003,0.0,0.05,4.032464726484143,0.046845304659003065,0.5283135630658199,0.01616717254285956,0.0,50.6633329894624,20.75336227053627,0
2018-01-07 04:00:00,5.166353407859413,3.1744163271772305,0.0,0.05,4.54833095894588,0.04871305404666965,0.5030367477333231,0.016272647133540527,0.0,50.719942927121366,20.796649627802704,0
2018-01-07 05:00:00,5.715611022197284,3.5942167528983693,0.0,0.05,5.186530647444917,0.23573266116744543,0.22718054104206215,0.01616717254285956,0.0,50.7240457241169,20.780863273490564,0
2018-01-07 06:00:00,5.992734908187283,3.6715211845618425,0.0,0.05,5.165831487448327,0.44876359506254015,0.27689278561841996,0.05124704005799609,0.0,51.17254437643852,20.57727140915589,0
2018-01-07 07:00:00,6.220725905862684,3.898219150049642,0.0,0.05,5.5460817766445665,0.20751276408463662,0.33228438629306845,0.08484697884041333,0.0,50.85005104985358,20.432396196725517,0
2018-01-07 08:00:00,3.583384008195495,2.204654513902871,0.0,0.05,2.9579872148148514,0.20783796081936085,0.30308145238640755,0.06447738017487536,0.0,50.508600994573655,20.704573150390857,0
2018-01-07 09:00:00,3.2088077923033023,1.9719611557752295,0.0,0.05,2.665546227960801,0.24711287580747826,0.2315636348523783,0.014585053682645097,0.0,50.012077785894924,20.684660341757105,0
2018-01-07 10:00:00,2.853660238759646,1.8063394934462045,0.0,0.05,2.472448041926362,0.08657297460440988,0.23068701609031508,0.013952206138559312,0.0,50.23044279617757,20.566414770119486,0
2018-01-07 11:00:00,2.520656092916178,1.6094953109928156,0.0,0.05,2.1850882105227916,0.04177245688996016,0.23068701609031508,0.013108409413111598,0.0,50.58418872958614,20.694106240079744,0
2018-01-07 12:00:00,2.0835683022967015,1.3265090721139727,0.0,0.05,1.7438602016329428,0.04458133599892976,0.23244025361444154,0.01268651105038774,0.0,50.588622094399234,20.73266080543985,0
2018-01-07 13:00:00,1.9290226905234078,1.2326326657523698,0.0,0.05,1.604299599751108,0.029701800698151492,0.23244025361444154,0.012581036459706776,0.0,50.55067543805557,20.732346709501943,0
2018-01-07 14:00:00,1.886588955442247,1.2072877141188698,0.0,0.05,1.5670883991138869,0.024479266254211898,0.23244025361444154,0.012581036459706776,0.0,50.46835991000513,20.74329177758015,0
2018-01-07 15:00:00,1.8663883706161692,1.1811387105048454,0.0,0.05,1.5149219248918855,0.05721629982151774,0.2315636348523783,0.01268651105038774,0.0,50.35119328377014,20.74756288221634,0
2018-01-07 16:00:00,2.1308269245550218,1.3112405258064255,0.0,0.05,1.6360166079721528,0.11976462727803136,0.27983868644705134,0.04520700285778635,0.0,50.38695556240391,20.72344184264068,0
2018-01-07 17:00:00,2.040865381330085,1.2443896691648937,0.0,0.05,1.4774122244812757,0.06687236623794798,0.3449766924878648,0.10160409812299662,0.0,50.68537023696189,20.725999951162585,0
2018-01-07 18:00:00,1.9343070326483898,1.1745729469912911,0.0,0.05,1.3753396608415005,0.034796516880137005,0.3505161674108516,0.12365468751590064,0.0,50.81097692390278,20.84038730826941,0
2018-01-07 19:00:00,1.9398515399762501,1.1631679373032524,0.0,0.05,1.3477644573194034,0.02657952233186431,0.3618044142605775,0.15370314606440488,0.0,50.76652539216924,20.885180260217915,0
2018-01-07 20:00:00,2.120420407362304,1.256693904640907,0.0,0.05,1.4359899904208069,0.023918132394721937,0.4114109608166526,0.19910132373012282,0.0,50.66344698858673,20.918923812807872,0
2018-01-07 21:00:00,2.1998238925953357,1.3356927289854017,0.0,0.05,1.5777138543580036,0.023064054300198478,0.39496869941483004,0.15407728452230365,0.0,50.5437024858748,20.981944661202302,0
2018-01-07 22:00:00,2.372369295303768,1.4453897135202125,0.0,0.05,1.8145131695235102,0.10811741711614818,0.30886650650498093,0.09087220215912922,0.0,50.42114866964262,20.94272966211585,0
2018-01-07 23:00:00,2.216132649725723,1.403468878671518,0.0,0.05,1.8587470887669433,0.05817810929400827,0.2315636348523783,0.01764381681239306,-0.0,50.74952709429248,20.78501800472757,0
